,product_id,is_casual,is_modern,is_androgynous,is_romantic,is_boho,is_business casual,is_edgy,is_glam,is_classic,is_athleisure,is_retro
847,01DVVE0BWVBSY2PZHEG42NEQBY,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
848,01DVVE5PQ1JT2TFCRSXCYXADX3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
849,01DVVEPMKCNYP363YV79G2TMXX,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
850,01DVVEXZ8HAMD0A5S25T6Y8HYP,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
851,01DVVF282Z814X0JXVD41DT2TR,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
852,01DVVFJ3Q19PVA9RYP00BMACDA,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
853,01DVVFTSXXB8V4QRX19D8Q03GJ,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
854,01DVVFWANCGCFK1E1WXKQR5ER5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
855,01DVVJJAY0287TVQ95PRE1S4EA,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
856,01DVVK362ZVW11QGXGKYS51BYK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
857,01DVVKWGQAMJ5TTM9H6FG5TDR8,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
858,01DVVMB6B1J5FTGP4ZEVK12ECR,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
859,01DVVNZBK0AYJ2A7YZ6TAXN8SC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
860,01DWFWGZF7H7CYWV2Y6XM05C3W,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
861,01DWFXB7018CKZWK06VPHEF468,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
862,01DWFXSVHMEYG0R7TCNGCHEKEG,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
863,01DWJ9VQESDPPDK4MVDM2R15CV,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
864,01DWJA72EBF7WH4S7Z2CEE1JHM,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,01DWJCBPQ8R094AEN2NMJE78BF,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
866,01DWJCRNW32AK8X4YGYYVDPP2D,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
867,01E1JKRT9RKDNHAWNK381JGTBY,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
868,01E1JKS3JX3NFZB3MWJPRSRHRK,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
869,01E1JKSJAZ8QMC5QMJ5JGPMS66,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
870,01E1JKSQA44HYZ5ACGEP7QJQ0R,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
871,01E1JKT5MF08EANHMTXWY70348,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
872,01E1JKTFDMVZH9R1HCK1AQWNF3,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
873,01E1JKV4WQYPMJYVXYNN4NVYK8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
874,01E1JKVCXSSA375QKYT8HBTPHS,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
875,01E1JKVWY41ZP30HFK80TCREE9,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
876,01E1JKW0YNXYA5RZPWFVQMK8X1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
877,01E1JKWM383NSWHX1P4MWQ4Z9Q,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
878,01E1JKWRYXA24HP99ZCYXC280X,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
879,01E1JKX5B5NRJ7JHW94R86Q1M0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
880,01E1JKXPBJ02K4E8132X4X8W2C,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
881,01E1JKXVY3ENSWZ9KS3V5QB8CY,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
882,01E1JKY4XGATSBAYDRTN86TSHS,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
883,01E1JKY9STYZBFJ81EZV5PFWCB,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
884,01E1JKYEPQZQNHQ84FM6XDZ58Q,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
885,01E1JKYKC98VD6TMN8HFNH68G5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
886,01E1JKYXH45ZWMDTGP520MJHB6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
887,01E1JKZ7CJ8A3C1PPM0QCAEDGY,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
888,01E1JKZHN9C23YHXTWEZFYS6DR,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
889,01E1JKZTQ96BTH13VDD5E5S61K,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
890,01E1JM0023VJ552BMC0266SWNC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
891,01E1JM049YVTF306M1CAMNPB9K,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
892,01E1JM0DZ54QBW4M51K7REKMDE,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
893,01E1JM0X4M9J2G533CD1WKNVQR,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
894,01E1JM126243V52RN9XKBM9AP3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
895,01E1JM16NCM11QC1GSMKH3ERCH,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
896,01E1JM1BGF75MDESXW4Q412Y8X,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
897,01E1JM1G8G9XE923F91JMARH5H,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
898,01E1JM23W77GK5KBFC1V9N0WCN,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,01E1JM28Q3M7F6RYB87H78XSQ6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
900,01E1JM2WFNBDN415K0MJ37N9GK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
901,01E1JM31FEV4D4ZS19FQ6DQ7CD,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
902,01E1JM365H24JTDQ0ZGJ4DETSX,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
903,01E1JM3HRMCJXK93WHSWX2DAY9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
904,01E1JM43NQ3H17PB22EV3074NX,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
905,01E1JM487ZJ4MZXEHP8914ZK07,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
906,01E223E4WZNM9BW7A6XCQMJ965,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
907,01E223EARRX7WB9YT6E1D9BWND,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
908,01E223EX1A4YWW8BE5FF4WAVY2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
909,01E223F1X8225R712XWJSC2716,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
910,01E223FZKFPHSBWFT64V04PSEW,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
911,01E223G92TQWED1SY4MX2YC3AK,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
912,01E223GDRKR84THXZ54GJEW60Y,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
913,01E223GQFQFHBZR1106AE2VKJ3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
914,01E2C3YN4KQ36A0REWZJ89ZN73,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
915,01E2C4156V7HQ9GTZNV7SN4CRH,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
916,01E2C4XTP7JXPA5SJ0VJMCE4T5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
917,01E2C4XZC31KK0R12Q1BCZT25K,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
918,01E2C4Y3Z43TC699AJDX3H0YT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
919,01E2C4Y8VAGDXFJFFFPVT9BN4J,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
920,01E2C4YE77ZBPX7FVK28XKZYZN,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
921,01E2C4YQKE1334Q09FV6W6SK16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,01E2C4Z15NVCY4479TW0WTCTKH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
923,01E2C4Z64GR9PXCHT7MBXRG9WZ,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
924,01E2C4ZFSR3YEEEJVPFAQWF79Y,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
925,01E2ER5YGNXD62KG1YMHR28TBE,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,01E2ERS99G4P09QH5Q46Y083RG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
927,01E2FDE9CME3261JCMYMG8GK3X,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
928,01E2FDEEKFQN5DS74PCVR9X30G,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
929,01E2FDEK0CGGEQ4NT6T3FTAN5K,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
930,01E2FDEW094DH3M069NX19NC18,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
931,01E2FDF0RGH9E7PG6BHP717F6A,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,01E2FDFNF0J7W46Q2TWBGWPDH8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,01E2FDFYTVACS1RKQGFBZVDZ5Z,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
934,01E2FDG50DQ883MB7JTQZTGE22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,01E2FDGJVEPZJF17W8DQFQCGWH,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,01E2FDGQHSQ72BRC6D8A33W7K7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
937,01E2FDGVBAPB829MPHJQ4FCCMB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
938,01E2FDH109Y9GTW7D0A1XD6C5P,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
939,01E2FDH9Y0VXE8RQ83M39PJC6J,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940,01E2FDHGBB2S4ENAJ872T01F80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
941,01E2FDHMKV9G266YGJ6D6M5WKW,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
942,01E2FDHT0MAX25C29VW68G44M9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
943,01E2FDHXGM44G8MRTDX9PYSZTE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
944,01E2FDJ3CQ5A8F7H6DSTPYHW07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
945,01E2FDJ82REM78GB88J3QR3HFZ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
946,01E2FDJC4RQ9W5MHAYW1ZTS79X,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
947,01E2FDJJ4G589DYT0DZV618NCQ,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,01E2FDJPTJ7RVFWMYMBJYAQPHD,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
949,01E2FDJTSHVHZS9H9W08M1DGJ7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
950,01E2FDK4K4BP3WYYW8YKAHTEYX,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
951,01E2FDKAKX3H61S97ZZG8N8X38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
952,01E2FDKFBVM6BK40HF7EP92DQ8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,01E2FDKKX3FEJWB7XCJK8HG73G,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
954,01E2FDM358MM224H7X6FS71WRG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
955,01E2FDMCHBQ2GR8RAA0Q6NYA81,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
956,01E2FDMGHNZQ6N3J40FQMDQN8S,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
957,01E2FDMV9DZ081W5X687VWBF8C,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
958,01E2FDN4VGHWQVT2BSQYASWBM6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
959,01E2FDND1XHVRJ8P3WHHKJGG1X,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
960,01E2FDNF2E9EC0A2XZQVMYCT3A,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
961,01E2FDNY1KJP7CGTX27NQ2XWRZ,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
962,01E2FDP68DPD7JDM54X4G5K2P9,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
963,01E2FDPB7SQJ0ACCX75SRR7AVG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
964,01E2FDPGCTJAAN17XKHPQHESD4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
965,01E2FDPNJXH4TS5BAVSXR2ZNAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
966,01E2FDPTYPVRW6GQSFS6B3XV91,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
967,01E2FDPZQZP4C5W5QAFEDXFKWK,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
968,01E2FDQ56RHYG76430RT1NCXYP,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
969,01E2FDQE29W4B3N36PMV85B6Q3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,01E2FDQJXSQVD8AR45NV4T3K30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,01E2FDQR6ANTHWXEPT44JP7GYZ,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
972,01E2FDR73DZDQYENRKFQRK0P6W,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
973,01E2FDRBG11153SCVXJ1XN3AFS,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
974,01E2FDRGW7EPX9Y6CCEWABA1TR,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
975,01E2FDRNMZDMVWPA57011T7CGZ,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
976,01E2FDRT7FTD5V8W2G9046R9RP,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,01E2FDRZ77KY6W5DSDG3VV87RB,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
978,01E2FDS408V71CA8ZZQHFNB4R2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
979,01E2FDS91E1M7N7N2KB5TTGSYG,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
980,01E2FDSDNHM7A5YB3S043QFAF3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
981,01E2FDSQXWZTYD5FG359WB3P58,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
982,01E2FDSWGGYSY0JEJ87FKBTVA3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
983,01E2FDT5ZVAZBEQJ8WQBYWAG2A,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
984,01E2FDTAZBRNS9WZ5SGPKX95GB,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
985,01E2FDTMQ21YFM65WNBDW8W5ZG,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
986,01E2FDTYCWS5T3HFR626038PXC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
987,01E2FDV3620RWA4Y7DKT3ZXWG8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
988,01E2FDV86KS8F0RJJKW923XYHK,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
989,01E2FDVHY1R7ED4F0SK8VN5Q98,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
990,01E2FDVQ3KDP11F3D1D384390K,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
991,01E2FDW0W7CC0WR1R6WM1PDG5F,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
992,01E2FDW62BKTFSTW594DEQ3MQ4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
993,01E2FDWM6W0AJEQXN7ZM43TDB9,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
994,01E2FDWYBWKD5Z9JD5Z6K33848,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
995,01E2FDXPD1TZQQX5KPHNK8WKF0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
996,01E2FDYEPTG1G8RTKBY34QSJB3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,01E2FDYREVFRC0DM8HRXR19331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
998,01E2FDZDEQMS69DSVQDEVVT1TF,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
999,01E2FDZVTP9X6FWRXG9XZS0K5D,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1000,01E2FE05A8S421Q2M0TDRT05CB,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,01E2FE0RQ3SBXTJWYGR0T4ZXDN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1002,01E2FE0X5F2ZEEQYXA1K3PX3BZ,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1003,01E2FE11W17TQMZ1TDV7DJY4C1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1004,01E2FE1CQ6AT3C3CB5YQMHDC93,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1005,01E2FE2435H395BMZTJAQZ0V1N,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1006,01E2FE3FXXAJ1A3E8DVDKECXB8,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1007,01E2FE3NGCM94GPF91943V3HG8,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1008,01E2FE3T7B07EXQGYHGHQFGHSF,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009,01E2FEYYYCT91QRDAZV111A5AH,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1010,01E2FEZQH1VEA7DM6MGSQPMC4A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1011,01E2FF0BFDPYC7YX6WG52FSV13,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1012,01E2FF0XHK1GY6D7AB68YY8B1R,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1013,01E2FF1DDMYEC2KJ27K7QYMPDR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1014,01E2FF20PDWW920T5K2AS2ESKT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1015,01E2FF2C3XAJ0F6D83ET9XE4JW,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,01E2FF3PA85K0R8GAN9W09AXVW,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1017,01E2FF3VQKJKFSTWP990HWT4Z3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1018,01E2FF4AYXCGREVVE4R1DN604Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,01E2FF5H3BGH331819GJX6WGAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1020,01E2FF6E6QMQDPMBJJB17KJQFR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1021,01E2FF73FQ5Q91D55FXB2EJC8D,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1022,01E2FF770T48KKEHACJ1RP7T19,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1023,01E2FF7NEQEZ8BW9JXBQWWT9TJ,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1024,01E2FF7YXXPB0NSFJMBQSGJKK3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1025,01E2FF8PN4GFQCRWKGJ5GXFY01,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1026,01E2FF91D0FZGP95T65W3QJBBF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1027,01E2FF9G80S9VVRF8YRFGHY2F0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1028,01E2FFAW38ZCXH6HQ6HBQXEDQX,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,01E2FFBFM5XZMC6YGFAHF27KDC,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1030,01E2FFCPFV45Y6HC0P25R13M5S,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1031,01E2FFD94VS9YAJZ298CPB3WES,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1032,01E2FFEC70EB40KGQQKVTRYAPR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1033,01E2FFEGZTHE7C2676B1ME18VS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1034,01E2FFEQ1DT2A4QV15QFWCYN03,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1035,01E2FFGNF4TWYK711WJ6V19CB0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1036,01E2FFH36VDZVZ7HD038FWXEKR,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1037,01E2FFHE1Z8QXE9Q33QB38R1VQ,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,01E2FFJ68X20AVHWGBF4QDP2MF,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1039,01E2FFJB5649SXBA7T08WB6T88,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1040,01E2FFJG86C8E6W2K5VQTXEG5C,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1041,01E2FFJYHYK6GJH23W64HNKCB0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,01E2FFKQ398V8ZGETQK57JF98G,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
